id,timestamp,message,category,stage,severity_score,is_risk,recommended_action,context,clinical_basis
223,2025-02-01 07:10,The procurement procedure is on track.,neutral,none,0,0,none,email,Normal workplace communication patterns
224,2025-02-01 07:23,Each serve is impaired.,burnout,middle,4,1,monitor,slack,MBI: Depersonalization and reduced efficacy
225,2025-02-01 07:24,The verge is forming.,stress,early,1,1,monitor,email,Acute stress response; anticipatory anxiety
226,2025-02-01 07:39,Raising reservations created facets deteriorating.,harassment,middle,5,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
227,2025-02-01 07:40,Beyond drained into matter deeper.,burnout,late,7,1,hr_review,slack,MBI: Complete burnout syndrome
228,2025-02-01 07:53,Scheduling has commenced.,suicidal_ideation,middle,7,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
229,2025-02-01 07:56,Unease indicators appearing.,stress,early,1,1,monitor,slack,Acute stress response; anticipatory anxiety
230,2025-02-01 08:00,The drive requires more fuel than before.,burnout,early,3,1,monitor,email,MBI: Early emotional exhaustion
231,2025-02-01 08:01,Lack rescue now.,stress,late,7,1,hr_review,email,Severe stress response; anxiety disorder symptoms
232,2025-02-01 08:03,Logistics are handled.,neutral,none,0,0,none,slack,Normal workplace communication patterns
233,2025-02-01 08:12,PTO: toiling from a alternative location.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
234,2025-02-01 08:13,Everything is executing smoothly on my conclusion.,neutral,none,0,0,none,slack,Normal workplace communication patterns
235,2025-02-01 08:16,Vacuum satisfies or motivates.,burnout,middle,5,1,hr_review,email,MBI: Depersonalization and reduced efficacy
236,2025-02-01 08:16,sensed that,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
237,2025-02-01 08:21,Can't discover reasons to attempt steeper.,burnout,middle,6,1,hr_review,slack,MBI: Depersonalization and reduced efficacy
238,2025-02-01 08:28,Payload testing results are within acceptable limits.,neutral,none,0,0,none,email,Normal workplace communication patterns
239,2025-02-01 08:59,Something about the culture registers targeting.,harassment,early,2,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
240,2025-02-01 09:00,The audacity of Mondays to just sustain unfolding.,humor_sarcasm,none,0,0,none,slack,Monday personification humor
241,2025-02-01 09:06,Sense matching I'm pressing through treacle some stints.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
242,2025-02-01 09:31,I'm acceptable but my jaw hurts from clenching.,stress,middle,5,1,hr_review,slack,Chronic stress; physiological stress markers
243,2025-02-01 09:49,The trajectory clearer.,suicidal_ideation,middle,8,1,urgent_hr_intervention,email,Clinical: Active ideation without plan
244,2025-02-01 09:52,I'm sorry.,suicidal_ideation,late,9,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
245,2025-02-01 09:57,"I don't have Channel apprehension, Workspace has me concern.",humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
246,2025-02-01 09:57,Entire sunrise I have to convince myself to receive up.,burnout,late,7,1,hr_review,email,MBI: Complete burnout syndrome
247,2025-02-01 10:08,"Because the layoffs, we're doing three jobs each.",stress,middle,6,1,hr_review,email,Chronic stress; physiological stress markers
248,2025-02-01 10:15,Detecting some rigidity creeping in.,stress,early,1,1,monitor,email,Acute stress response; anticipatory anxiety
249,2025-02-01 10:17,The deliverable is 90% finalise. Has been for spans.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
250,2025-02-01 10:39,The playing field resonates tilted.,harassment,early,2,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
251,2025-02-01 10:40,My superpower: productive alarm.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
252,2025-02-01 10:43,My route is a series of pivots and atmosphere.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
253,2025-02-01 10:55,Numbers appear positive.,neutral,none,0,0,none,email,Normal workplace communication patterns
254,2025-02-01 11:00,Complete dawn brings latest incidents.,harassment,middle,5,1,hr_review,slack,UK Equality Act 2010: Hostile environment indicators
255,2025-02-01 11:04,The finish is here.,suicidal_ideation,late,10,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
256,2025-02-01 11:12,Slightly inundated by the onboarding.,stress,early,1,1,monitor,slack,Acute stress response; anticipatory anxiety
257,2025-02-01 11:14,I'm shattered but it's passable (it's not fine).,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
258,2025-02-01 11:20,Difficult to concentrate with all the competing priorities.,stress,early,2,1,monitor,email,Acute stress response; anticipatory anxiety
259,2025-02-01 11:24,lol same,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
260,2025-02-01 11:28,Disposition is lowered.,depression,early,2,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
261,2025-02-01 11:32,Nearly desolate now.,burnout,middle,4,1,monitor,email,MBI: Depersonalization and reduced efficacy
262,2025-02-01 11:38,No stamina for relationships.,depression,middle,5,1,hr_review,email,DSM-5: Major Depressive Episode criteria
263,2025-02-01 11:43,Irritable bowel flare-ups coinciding with facility exertion.,stress,middle,6,1,hr_review,slack,GI stress symptoms
264,2025-02-01 11:45,in advancement,neutral,none,0,0,none,email,Normal workplace communication patterns
265,2025-02-01 11:51,Competence: situational.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
266,2025-02-01 11:54,All under control (definition of authority: flexible).,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
267,2025-02-01 11:55,girlboss/maleboss/boss is a strong word for what I'm doing,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
268,2025-02-01 11:56,Sensation the weight of the lone meaning of failure circumstance.,stress,early,1,1,monitor,slack,Acute stress response; anticipatory anxiety
269,2025-02-01 12:09,The encumbrance has restructured my days.,stress,middle,4,1,monitor,slack,Chronic stress; physiological stress markers
270,2025-02-01 12:19,My resume vs my genuine skills: creative fiction.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
271,2025-02-01 12:25,The renewed protocol has been circulated to all staff.,neutral,none,0,0,none,slack,Normal workplace communication patterns
272,2025-02-01 12:25,Sturdy momentum this innings.,neutral,none,0,0,none,email,Normal workplace communication patterns
273,2025-02-01 12:36,The infrastructure protects abusers.,harassment,middle,5,1,hr_review,slack,UK Equality Act 2010: Hostile environment indicators
274,2025-02-01 12:46,Rapid clarification demanded.,neutral,none,0,0,none,slack,Normal workplace communication patterns
275,2025-02-01 12:54,The targeting is systematic.,harassment,middle,7,1,hr_review,slack,UK Equality Act 2010: Hostile environment indicators
276,2025-02-01 13:01,Moving through the routines but there's no truth in it.,depression,middle,6,1,hr_review,email,DSM-5: Major Depressive Episode criteria
277,2025-02-01 13:07,Somatic breakdown is transpiring.,stress,late,7,1,hr_review,slack,Severe stress response; anxiety disorder symptoms
278,2025-02-01 13:18,Smooth onboarding for the emerging joiner.,neutral,none,0,0,none,slack,Normal workplace communication patterns
279,2025-02-01 13:28,Previous discussion is in the thread above.,neutral,none,0,0,none,slack,Normal workplace communication patterns
280,2025-02-01 13:33,The reception is divergent.,harassment,early,4,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
281,2025-02-01 13:35,"Extremely useful, acknowledgment.",neutral,none,0,0,none,email,Normal workplace communication patterns
282,2025-02-01 13:35,The milestone moved closer spontaneously.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
283,2025-02-01 13:48,Inventory levels are healthy.,neutral,none,0,0,none,slack,Normal workplace communication patterns
284,2025-02-01 13:53,I've produced my choice. It emerges inevitable.,suicidal_ideation,late,9,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
285,2025-02-01 14:00,Attached is the upgraded timeline. Allow me realise if it works.,neutral,none,0,0,none,email,Normal workplace communication patterns
286,2025-02-01 14:06,Investor deck amended with unfamiliar metrics.,neutral,none,0,0,none,email,Normal workplace communication patterns
287,2025-02-01 14:10,The visibility of this toil is nerve-wracking.,stress,early,1,1,monitor,slack,Acute stress response; anticipatory anxiety
288,2025-02-01 14:22,Considered about writing letters. Haven't yet.,suicidal_ideation,middle,7,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
289,2025-02-01 14:26,The expectations are elevated this semester.,stress,early,2,1,monitor,slack,Acute stress response; anticipatory anxiety
290,2025-02-01 14:29,Panorama seems in order.,neutral,none,0,0,none,email,Normal workplace communication patterns
291,2025-02-01 14:45,Retaliation for speaking up.,harassment,middle,5,1,hr_review,slack,UK Equality Act 2010: Hostile environment indicators
292,2025-02-01 14:52,Spotting fatigue signs.,stress,early,1,1,monitor,slack,Acute stress response; anticipatory anxiety
293,2025-02-01 14:56,What a afternoon. What a series of stretches.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
294,2025-02-01 15:05,My resume: Expert in Excel. Actuality: I understand how to sum.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
295,2025-02-01 15:06,Total emotion is muted.,depression,middle,7,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
296,2025-02-01 15:09,The only fraud I'm committing is competence.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
297,2025-02-01 15:09,Will confirm availability shortly.,neutral,none,0,0,none,slack,Normal workplace communication patterns
298,2025-02-01 15:11,Yield through willpower isolated.,burnout,middle,5,1,hr_review,email,MBI: Depersonalization and reduced efficacy
299,2025-02-01 15:19,Finding it tough to switch off after employment freshly.,stress,early,1,1,monitor,slack,Acute stress response; anticipatory anxiety
300,2025-02-01 15:20,The dynamics undergo unfair.,harassment,early,3,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
301,2025-02-01 15:24,My work-life balance accessible the chat lol,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
302,2025-02-01 15:26,Warehouse capability is sufficient.,neutral,none,0,0,none,email,Normal workplace communication patterns
303,2025-02-01 15:27,Chest pains forwarded me to A&E. They said it was weight. Advised me to slow down.,stress,late,9,1,urgent_hr_intervention,slack,Medical emergency - stress-induced
304,2025-02-01 15:34,Vitality declining gradually.,burnout,early,2,1,monitor,slack,MBI: Early emotional exhaustion
305,2025-02-01 15:35,The emotional toll is mounting.,harassment,middle,6,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
306,2025-02-01 15:54,Catching it challenging to fully relax.,stress,middle,5,1,hr_review,slack,Chronic stress; physiological stress markers
307,2025-02-01 15:58,Can harbour the tautness constructing gradually.,stress,early,3,1,monitor,slack,Acute stress response; anticipatory anxiety
308,2025-02-01 16:15,Commentary loop is grinding.,neutral,none,0,0,none,slack,Normal workplace communication patterns
309,2025-02-01 16:22,Results optimistic.,neutral,none,0,0,none,email,Normal workplace communication patterns
310,2025-02-01 16:32,Strong trimester. Rest up this break each.,neutral,none,0,0,none,email,Quarter-end message
311,2025-02-01 16:44,Vocation demanding play hardly.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
312,2025-02-01 16:53,Crushing it (it's crushing me).,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
313,2025-02-01 16:54,Incidents are escalating.,harassment,middle,5,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
314,2025-02-01 16:56,Lower tolerance for social interaction.,depression,early,3,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
315,2025-02-01 16:57,Privacy policy reviewed by external counsel.,neutral,none,0,0,none,email,Normal workplace communication patterns
316,2025-02-01 16:58,The requirements are increasing.,stress,early,1,1,monitor,slack,Acute stress response; anticipatory anxiety
317,2025-02-01 17:00,"WFH outfit: business on top, mystery below.",humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
318,2025-02-01 17:06,Interest waning.,depression,early,3,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
319,2025-02-01 17:18,The cognitive quota is perpetual.,stress,middle,5,1,hr_review,slack,Chronic stress; physiological stress markers
